DEBUTVALID;CODE_TIPS;NOM_COURT;TARIF;NAT_PREST;Famille
01/11/2013;1125086;NUTRITION ORALE, MEL POLY HYPERPROT. HYPERENERG., <UN AN, 200 ML;1,63;MAD;
12/03/2015;1125100;OXYGENOTHERAPIE A LONG TERME, DEAMBULATION, SCALEO, INOGEN ONE G2, OLT 2.16;77;AAR;
08/09/2003;1125229;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, NISSHO, SUREFUSER REF.04N1030M;32,01;MAD;
08/10/2014;1125241;AUTOMESURE DE L'INR, BANDELETTE-TEST, ALERE, INRATIO 2, BOITE DE 48;220;MAD;
01/06/2015;1125287;FRA-37, VENTIL ASSISTEE > OU = 12 HEURES + OXYGENO OLT 1.31 INVACARE PLATINUM 9;109,77;AAR;
01/11/2013;1125420;NUT. ENTERALE, HYDROLYSAT PROT+TCM, ENFANT, POUDRE, 15 RATIONS DE 200 ML;13,66;AAD;
14/06/2011;1125519;NUT.ENTER.,ADULTES,MEL.SEMI-ELEM.HYPERPROT.HYPERENERG.,NESTLE,PEPTAMEN HN,500 ML;6,45;AAD;
08/09/2003;1125525;PERFUSION, DIFFUSEUR, = OU >24 H ET <72 H, SERINGUE 50 ML, BAXTER,INFUSOR C1083K;40,09;MAD;
01/11/2013;1125695;NUTRITION ENTERALE, ADULTE, MEL POLY NORMOPROT. HYPOENERG, 500 ML;3,14;AAD;
01/06/2015;1125790;FRA-52, VENTILATION ASSISTEE, < 12 HEURES + OXYGENO OLT 2.13 INVACARE SOLO2;108,39;AAR;
08/09/2003;1126097;PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, NISSHO, SUREFUSER 04N1003D;49,55;MAD;
08/09/2003;1126128;PERFUSION, PIED/POTENCE A SERUM, LOCATION HEBDOMADAIRE, > 65 SEMAINES;0,76;AAD;
05/03/2012;1126217;SOLUTION VISCOELASTIQUE, ACIDE HYALURONIQUE, ROTTAPHARM, GO-ON, B/3;100;MAD;
26/08/2013;1126358;DIGESTIF, SET, COUPLE ADHESIF, POCHE VIDABLE, NON STANDARD.;128,44;MAD;
01/06/2015;1126401;FRA-96, HYPERINSUFFLATIONS OU IN-EXSUFFLATIONS + OXYGENO OLT 2.16 INOGEN ONE G2;79,11;AAR;
01/09/2013;1126460;SONDAGE PERMANENT, SONDE VESIC. STERILE BALLONNET, 3 VOIES, DROITE.;15,99;MAD;
08/09/2003;1126513;NEUROSTIMULATION ELECTRIQUE TRANSCUTANEE, GEL, POSE ELECTRODE SILICONE GRAPHITE;3,05;AAD;
03/04/2004;1126542;ALIMENT SANS GLUTEN, BISCUITS, >OU= 175 G ET < 200 G;2,23;GLU;
12/03/2015;1126660;FRA-27, PPC, APNEE SOM, 9.4 + OXYGENO OCT 3.00 COURT TERME;56,06;AAR;
01/09/2013;1126677;COLLECTEUR, URINE ET MATIERE FECALE, SUPPORT POUR POCHE AVEC ANNEAU DE FIXATION;3,49;MAD;
08/09/2003;1126690;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, AGUETTANT, SUREFUSER SFS 0512 H;32,01;MAD;
01/06/2015;1126708;FRA-114, VENTILATION ASSISTEE, < 12 HEURES + OXYGENO OLT 2.17 DEVILBISS H. IFILL;108,39;AAR;
08/09/2003;1126714;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, NISSHO, SUREFUSER REF. 04N1012H;32,01;MAD;
08/09/2003;1126772;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, FRESENIUS, ULTRAFLOW REF. 2876181;32,01;MAD;
08/09/2003;1126789;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, BAXTER, SV 200, REF C 1714 & C 1734;32,01;MAD;
05/07/2011;1127211;DISPOSITIF ASSISTANCE CIRCULAT, LOC MAINTENANCE, MENSUEL, HEARTWARE, HEARTWARE;598;AAD;
28/06/2004;1127406;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, NORMED NM, ACCUFUSER C 2000 M;32,01;MAD;
03/04/2004;1127435;ALIMENT SANS GLUTEN, BISCUITS, >OU= 125 G ET < 150 G;1,59;GLU;
01/06/2015;1127607;FRA-104,VENTILATION ASSISTEE, > OU = 12 HEURES+OLT 2.18 CHART SEQUAL ECLIPSE 3;125,02;AAR;
08/09/2003;1127955;PERFUSION, DIFFUSEUR, = OU >24 H ET <72 H, SERINGUE 50 ML, NET MED BIOMED, 2DIS;40,09;MAD;
12/03/2015;1128104;OXYGENOTHERAPIE A COURT TERME, OCT 3.00;45;AAR;
08/09/2003;1128328;PERFUSION, ACCESSOIRES POUR HEPARINER, CHAMBRE A CATHETER OU CATHETER CENTRAL;6,56;AAD;
25/01/2010;1128334;AUTOCONTROLE, AUTOPIQUEURS A USAGE UNIQUE, STERILES, B/50;5,46;MAD;
08/09/2003;1128423;CHAMBRE D'INHALATION, RESPIRATOIRE, POUR PATIENT AU-DELA DU 6EME ANNIVERSAIRE;8,84;AAR;
07/08/2014;1128475;PHOTOTHERAPIE, LUNETTES OU MASQUE, MEDIPREMA, EYEMAX, B/20.;131,3;MAD;
08/09/2003;1128529;DEBITMETRE DE POINTE, MEDIFLUX, LOW RANGE AFS MINI-WRIGHT (CLEMENT CLARKE);22,87;MAD;
08/09/2003;1128624;MATERIAUX MALLEABLES EN SOLVANT ORGANIQUE, LONGUEUR 1 M, LARGEUR 0,30 M;1,33;MAC;
01/11/2013;1128630;NUTRITION ENTERALE, ADULTE, MEL POLY NORMOPROT. HYPERENERG, 1 500 ML;11,44;AAD;
08/09/2003;1128713;PERFUSION, AIGUILLE DE TYPE I POUR CHAMBRE A CATHETER IMPLANTABLE;1,29;AAD;
01/11/2013;1128720;NUT ORALE, ADULTE, MEL POLY HYPERPROT. NORMOENERG, >OU= 100 ET <OU= 150, B/3;4,28;MAD;
20/09/2012;1128854;DISPOSITIF ASSISTANCE CIRCULAT, LOC MAINTENANCE, MENSUEL, BERLIN, EXCOR;598;AAD;
01/11/2013;1128877;NUT ORALE, ADULTE, MEL POLY NORMOPROT. HYPERENERG,>OU= 200 ET <OU= 250, B/3;4,96;MAD;
08/09/2003;1129026;PERFUSION, DIFFUSEUR, = OU >24 H ET <72 H, SERINGUE 50 ML, B BRAUN, LT 270.54;40,09;MAD;
03/04/2004;1129061;ALIMENT SANS GLUTEN, FARINE, 3000 G;13,5;GLU;
01/01/2015;1129210;AUTOTRAIT., SERINGUE STERILE NON REUTILISABLE DE 0,3 ML, 0,5 ML OU 1 ML, B/30;8,84;MAD;
01/11/2013;1129428;NUTRITION ENTERALE, HYDROLYSAT PROT. + TCM, <UN AN, 200 ML;2,74;AAD;
08/09/2003;1129434;PERFUSION, PANIER DE PERFUSION RIGIDE DE 500 CC;6,25;AAD;
08/09/2003;1129606;PERFUSION, DIFFUSEUR, = OU >24 H ET <72 H, SERINGUE 50 ML, B BRAUN, LT 270.24;40,09;MAD;
01/11/2013;1129724;NUTRITION ENTERALE, MEL POLY HYPERPROT. HYPERENERG., >3 ANS, 500 ML;5,25;AAD;
01/11/2013;1129747;NUTRITION ENTERALE, ADULTE, MEL POLY NORMOPROT. NORMOENERG, 1 000 ML;6,56;AAD;
01/06/2015;1130176;FRA-124, HYPERINSUFFLATIONS OU IN-EXSUFFLATIONS + OLT 2.19 SCALEO INOGEN ONE G3;79,11;AAR;
12/03/2015;1130220;OXYGENOTHERAPIE A LONG TERME, OXYGENE LIQUIDE, OLT 2.00;108,9;AAR;
01/06/2015;1130236;FRA-32,VENTILATION ASSISTEE,< 12 HEURES + OLT 2.11 INVACARE VENTURE HOMEFILL II;108,39;AAR;
01/09/2013;1130325;AUTO/HETEROSONDAGE, 20 SOND VESICAL STERIL, PVC OU PU OU POBE + POCH, >OU=700ML;78,28;MAD;
01/11/2013;1130348;NUTRITION ENTERALE, MEL POLY HYPERPROT. HYPERENERG., UN AN A 3 ANS, 250 ML;2,62;AAD;
01/09/2014;1130354;NUTRITION PARENTERALE, FORFAIT DE PREMIERE INSTALLATION.;390;AAD;
30/07/2007;1130377;PERFUSION, SYSTEME ACTIF AMBULATOIRE, ACHAT DU POUSSE-SERINGUE;1364,42;AAD;
30/07/2007;1130420;PERFUSION, SYSTEME ACTIF, ACCESSOIRES A USAGE UNIQUE POUR POUSSE-SERINGUE;15,24;AAD;
05/03/2012;1130495;SOLUTION VISCOELASTIQUE, ACIDE HYALURONIQUE, GENZYME SAS, SYNVISC-ONE, B/1;100;MAD;
25/02/2010;1130578;NUTRITION ENTERALE, SONDE EN PVC NASO GASTRIQUE OU NASO ENTERALE;0,54;AAD;
01/11/2013;1130800;NUT ORALE, ADULTE, MEL POLY HYPERPROT. NORMOENERG, >OU= 300 ET <OU= 350, B/1;2,39;MAD;
01/09/2013;1130822;DIGESTIF, COLLECTEUR MATIERES FECALES, POCHE AVEC SUPPORT DE GOMME + FILTRE;2,38;MAD;
01/09/2013;1130839;DIGESTIF, 50 POCHES DE RECUEIL VIDABLES, 50 CLAMPS ET 50 FILTRES;160,08;MAD;
01/06/2015;1130897;FRA-25, PPC, APNEE SOM, 9.4 + OXYGENO OLT 1.00 POSTE FIXE;58,26;AAR;
01/09/2013;1131023;UROSTOMIE, COLLECTEUR DES URINES, POCHE NON STERILE + ANNEAU;1,89;MAD;
05/03/2012;1131135;SOLUTION VISCOELASTIQUE, ACIDE HYALURONIQUE, FERRING, EUFLEXXA, B/1;40;MAD;
01/08/2015;1131170;PERFUSION, POMPE EXTERNE A INSULINE, LOCATION ET PRESTATION, FORFAIT JOURNALIER.;8,55;AAD;
08/09/2003;1131342;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, B BRAUN MEDICAL, EASYPUMP ST50.1;32,01;MAD;
08/09/2003;1131589;DEBITMETRE DE POINTE, DTF, MINI-BELL;22,87;MAD;
25/01/2010;1131690;AUTOTRAIT., STYLO INJECTEUR + AIGUILLES ET RESERVOIR NON REUTILISABLES STERILES;45,74;MAD;
01/11/2013;1131810;NUTRITION ORALE, ADULTE, GLUCIDES SEULS, >OU= 200 ET <OU= 500, B/1;3,03;MAD;
01/11/2013;1131827;NUTRITION ORALE, ADULTE, PROTEINES SEULES, >OU= 300 ET <OU= 500, B/1;17,33;MAD;
01/09/2013;1131862;COLLECTEUR, URINES ET MATIERES FECALES, 10 SUPPORTS POUR POCHE + ANNEAU;34,87;MAD;
25/01/2010;1132086;AUTOTRAIT., STYLO INJECTEUR AVEC AIGUILLE A CARTOUCHES PREREMPLIES;45,74;MAD;
08/09/2003;1132212;PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, ZAMBON, H.P C 65.0,5;49,55;MAD;
01/06/2015;1132270;FRA-54, HYPERINSUFFLATIONS OU IN-EXSUFFLATIONS + OXYGENO OLT 2.13 INVACARE SOLO2;79,11;AAR;
01/09/2013;1132287;DIGESTIF, COLLECTEUR MATIERES FECALES, 10 POCHES + ANNEAU + CLAMP, VIDABLES;21,66;MAD;
01/06/2015;1132442;FRA-123,VENTILATION ASSISTEE,<12HEURES + OXYG OLT 2.19 SCALEO M. INOGEN ONE G3;108,39;AAR;
01/07/2015;1132471;SOLUTION HYALURONATE SODIUM 0,18%, HORUS, VISMED, FLACON 10 ML, B/1;11,52;AAD;
03/04/2004;1132548;ALIMENT SANS GLUTEN, BISCUITS, >OU= 300 G ET < 400 G;3,81;GLU;
01/09/2013;1132554;UROSTOMIE, COLLECTEUR DES URINES, POCHE NON STERILE + SUPPORT;2,24;MAD;
18/03/2008;1132560;PERFUSION, DIFFUSEUR, >OU= 72 H, SERINGUE 50 ML;35;MAD;
10/06/2015;1132850;FORFAIT MENSUEL D'ELECTRICTIE POUR APPAREIL DE PHOTOTHERAPIE;34,6;MAD;
01/09/2013;1132985;COLOSTOMIE, SYSTEME POUR IRRIGATION, LE MANCHON;0,99;MAD;
01/06/2015;1133163;FRA-108, PPC, APNEE SOM, 9.4 + OXYG OLT 2.18 CHART SEQ. ECLIPSE 3;85,51;AAR;
12/03/2015;1133430;OXYGENOTHERAPIE A LONG TERME, DEAMBULATION DEVILBISS HEALTHCARE, IFILL, OLT 2.17;77;AAR;
01/09/2013;1133625;UROSTOMIE, COLLECTEUR DES URINES, POCHE STERILE, VOLUME < OU = 200 ML;2,44;MAD;
01/10/2011;1133690;TRACHEOTOMIE SANS VENTILATION;52;AAR;
08/09/2003;1133878;PERFUSION, DIFFUSEUR, = OU >24 H ET <72 H, SERINGUE 50 ML, ZAMBON, H.P H 65.0,5;40,09;MAD;
06/07/2015;1133915;DISPOSITIF CONTRACEPTIF, DIAPHRAGME EN SILICONE;3,14;MAD;
01/09/2013;1133996;DIGESTIF, 30 POCHES DE RECUEIL VIDABLES ET 30 CLAMPS;92,91;MAD;
08/09/2003;1134091;SERINGUE HYPODERMIQUE EN CRISTAL, 3 ML;0,53;MAD;
08/09/2003;1134240;NEUROSTIMULATION ELECTRIQUE TRANSCUTANEE, ELECTRODES SOUPLES;5,18;AAD;
01/11/2013;1134323;NUTRITION ENTERALE, ADULTE, MEL POLY HYPERPROT. NORMOENERG, 1 000 ML;7,45;AAD;
08/09/2003;1134435;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, BAXTER, SV 50, REF. C 1710 & C 1730;32,01;MAD;
08/09/2010;1134576;NUT ORALE, ENFANT DE MOINS DE 1 AN, MEAD JOHNSON, NUTRAMIGEN AA, BTE 400 G;46,47;MAD;
01/09/2013;1134777;DIGESTIF, COLLECTEUR MATIERES FECALES, POCHE + ANNEAU + CLAMP, VIDABLE;2,17;MAD;
08/09/2003;1134783;CHAMBRE D'INHALATION, RESPIRATOIRE, POUR ENFANT AVANT LE 6EME ANNIVERSAIRE;18,14;AAR;
03/04/2004;1134866;ALIMENT SANS GLUTEN, PATES, 250 G;1,4;GLU;
08/09/2003;1134955;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, ALARIS, READYMED REF.R100100;32,01;MAD;
12/07/2010;1134984;NUT ORALE, ENFANT DE 1 A 10 ANS, NUTRICIA, NEOCATE ADVANCE, B/10;105;MAD;
08/09/2003;1135305;PERFUSION, PERFUSEUR DE PRECISION VOLUMETRIQUE NON REUTILISABLE, ACHAT;7,17;AAD;
19/03/2015;1135392;OXYGENOTHERAPIE, AVF, FORFAIT HEBDOMADAIRE, OAVF 4.28.;16;AAR;
01/09/2013;1135506;UROSTOMIE, COLLECTEUR DES URINES, POCHE STERILE, VOLUME > 200 ML;2,7;MAD;
08/09/2003;1135854;MATERIAUX HYDRODURCISSABLES A BASE MINERALE, LONGUEUR 2 M, LARGEUR. 0,15 M;0,63;MAC;
08/09/2003;1135890;OBJET CONTRACEPTIF, STERILET AVEC INSERTEUR, CONTREL, GYNEFIX;27,44;MAD;
01/09/2013;1136121;STOMIE, AUTRE APPAREILLAGE, 10 TAMPONS ABSORBANTS AVEC FILTRE;26,22;MAD;
09/06/2015;1136144;FRA-139, HYPERINSUFFLA OU IN-EXSUFFLATIONS + OLT 2.20 INOVA, LIFECHOICE ACTIVOX;79,11;AAR;
01/11/2013;1136256;NUTRITION ENTERALE, HYDROLYSAT PROT. + TCM, >UN AN, 1000 ML;13,66;AAD;
01/09/2013;1136316;UROSTOMIE, COLLECTEUR DES URINES, 10 POCHES NON STERILES + SUPPORT + 10 RACCORDS;40,28;MAD;
12/03/2015;1136581;OXYGENOTHERAPIE A LONG TERME EN POSTE FIXE, OLT 1.00;47,4;AAR;
08/09/2003;1136629;DEBITMETRE DE POINTE, EC-MED SA, VITALOGRAPH STANDARD RANGE;22,87;MAD;
01/09/2013;1136836;INCONTINENCE, RALLONGE DE NUIT POUR URINAL EN CAOUTCHOUC;7,33;MAD;
01/06/2014;1136894;AUTOCONTROLE DU SUCRE DANS LE SANG, 50 BANDELETTES, CAPTEURS OU ELECTRODES;19,02;MAD;
01/07/2015;1136925;SOLUTION A USAGE OPHTALMIQUE, SANTEN, CATIONORM, BOITE DE 20 UNIDOSES, 0,4 ML;3,12;AAD;
05/03/2012;1137155;SOLUTION VISCOELASTIQUE, ACIDE HYALURONIQUE, PIERRE FABRE, STRUCTOVIAL, B/3;100;MAD;
01/11/2013;1137267;NUT ORALE, ADULTE, MEL POLY NORMOPROT. HYPERENERG,>OU= 100 ET <OU= 150, B/1;0,9;MAD;
08/09/2003;1137600;MATERIAUX HYDRODURCISSABLES A BASE MINERALE, LONGUEUR 2 M, LARGEUR 0,20 M;0,79;MAC;
01/01/2015;1138077;AUTOTRAIT., AIGUILLE STERILE NON REUTILISABLE POUR STYLO INJECTEUR, B/100;15,28;MAD;
25/01/2010;1138090;AUTOCONTROLE, AUTOPIQUEURS A USAGE UNIQUE, STERILES, B/10;1,09;MAD;
01/09/2013;1138150;DIGESTIF, COLLECTEUR MATIERES FECALES,50 POCHES + JOINT,FILTRE,CLAMP,VIDABLE;132,05;MAD;
08/09/2003;1138203;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, BAXTER, LV 100, REF C 1722 & C 1742;32,01;MAD;
30/07/2007;1138309;PERFUSION,SYSTEME ACTIF EN POSTE FIXE,LOCATION DU POUSSE-SERINGUE A 1 VOIE;2,1;AAD;
12/03/2015;1138315;OXYGENOTHERAPIE A LONG TERME, DEAMBULATION, SCALEO, INOGEN ONE G3, OLT 2.19;77;AAR;
01/11/2013;1138657;NUT. ORALE, HYDROLYSAT PROT HORS AA SEULS, ENFANT, 250 ML;1,11;MAD;
08/09/2003;1138841;PERFUSION, DIFFUSEUR, = OU >24 H ET <72 H, SERINGUE 50 ML, NET MED BIOMED, 1DIS;40,09;MAD;
01/06/2015;1138953;FRA-45, HYPERINSUFFLATIONS OU IN-EXSUFFLATIONS + OXYG OLT 2.12 PHILIPS ULTRAFILL;79,11;AAR;
08/09/2003;1139295;PERFUSION, DIFFUSEUR, = OU >24 H ET <72 H, SERINGUE 50 ML, NOVATECH, DCE 0013;40,09;MAD;
01/09/2014;1139349;NUT ORALE, ADULTE, MEL POLY HYPERPROTIDIQUE HYPERENERGET, CONCENTRE, 200 ML, B/3;9,63;MAD;
01/09/2013;1139390;INCONTINENCE, STOMIE URINAIRE, 30 POCHES DE JAMBE OU DE NUIT, AVEC RACCORD;62,7;MAD;
23/07/2015;1139527;DISPOSITIF D'IRRIGATION TRANSANALE, COLOPLAST, PERISTEEN, SYSTEME INITIAL;116,84;MAD;
06/12/2003;1139680;PERFUSION, DIFFUSEUR, = OU >24 H ET <72 H, SERINGUE 50 ML, AGUETTANT, SFS-5-25;40,09;MAD;
01/09/2013;1139964;INCONTINENCE MASCULINE, 30 ETUIS PENIENS EXTENSIBLES AVEC EMBOUT ADAPTABLE;81,8;MAD;
08/09/2003;1139987;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, FRESENIUS, ULTRAFLOW REF. 2876191;32,01;MAD;
03/04/2004;1140045;ALIMENT SANS GLUTEN, PAIN, >OU= 500 GET < 600 G;2,4;GLU;
08/09/2003;1140252;TIRE-LAIT, ACHAT DE LA TETERELLE, DU BIBERON, DU TUBE DE RACCORDEMENT;6,04;AAD;
01/11/2013;1140482;NUTRITION ENTERALE, ADULTE, MEL POLY HYPERPROT. NORMOENERG, 1500 ML;11,17;AAD;
01/09/2013;1140720;DIGESTIF, COLLECTEUR MATIERES FECALES, 50 POCHES AVEC ADHESIF;41,8;MAD;
01/09/2013;1140772;DIGESTIF, COLLECTEUR MATIERES FECALES,50 POCHES + ANNEAU + FILTRE,NON VIDABLE;72,2;MAD;
01/09/2013;1140909;AUTO/HETEROSONDAGE, SOND VESICAL STERIL, PVC OU PU OU POBE + POCH, >OU=700ML;3,91;MAD;
30/07/2007;1140973;PERFUSION, SYSTEME ACTIF EN POSTE FIXE, ACHAT DE LA POMPE PROGRAMMABLE;1897,99;AAD;
08/09/2003;1140980;PERFUSION, DIFFUSEUR, = OU >24 H ET <72 H, SERINGUE 50 ML, NORMED NM, C 0100 L;40,09;MAD;
08/09/2003;1141027;PERFUSION, DIFFUSEUR, = OU >24 H ET <72 H, SERINGUE 50 ML, NORMED NM, C 2000 S;40,09;MAD;
22/10/2012;1141056;DISPOSITIF REHABILITATION DE LA MOBILITE MANDIBULAIRE, ATOS, THERABITE KIT;358,8;AAD;
01/06/2015;1141197;FRA-117, PPC, APNEE SOM, 9.4 + OXYG OLT 2.17 DEVILBISS IFILL;85,51;AAR;
08/09/2003;1141270;PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, BAXTER, INFUSOR LV2, C1008;49,55;MAD;
01/09/2014;1141330;NUT ORALE, ADULTE, MEL POLY HYPERPROTIDIQUE HYPERENERGET, CONCENTRE, 200 ML, B/4;12,84;MAD;
08/09/2003;1141346;MATERIAUX MALLEABLES EN SOLVANT ORGANIQUE, LONGUEUR 1 M, LARGEUR 0,13 M;0,67;MAC;
01/06/2014;1141412;AUTOCONTROLE, 50 LANCETTES POUR AUTOPIQUEUR NON REUTILISABLES STERILES;3,57;MAD;
01/09/2014;1141487;NUT. PARENTERALE 6 OU 7J/7, POMPE, PREST. HEBDO, DURANT DOUZE PREMIERES SEM.;90;AAD;
06/12/2003;1141599;PERFUSION, DIFFUSEUR, = OU >24 H ET <72 H, SERINGUE 50 ML, AGUETTANT, SFS-10-25;40,09;MAD;
01/11/2013;1141790;NUT. ORALE, HYDROLYSAT PROT HORS AA SEULS, ENFANT, 200 ML;0,89;MAD;
01/11/2013;1141814;NUTRITION ENTERALE, MEL POLY HYPERPROT. HYPERENERG., UN AN A 3 ANS, 500 ML;5,25;AAD;
08/09/2003;1141949;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, AGUETTANT, SUREFUSER SFS 1005 H;32,01;MAD;
03/04/2004;1141961;ALIMENT SANS GLUTEN, PAIN, >OU= 600 G;2,88;GLU;
06/12/2003;1141990;PERFUSION, DIFFUSEUR, = OU >24 H ET <72 H, SERINGUE 50 ML, ASEPT INMED, 200667;40,09;MAD;
08/09/2003;1142015;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, FRESENIUS, ULTRAFLOW REF. 2876151;32,01;MAD;
25/01/2010;1142883;AUTOCONTROLE, AUTOPIQUEURS A USAGE UNIQUE, STERILES, B/200;21,84;MAD;
06/06/2005;1142950;MATERIAUX THERMOFORMABLES, PLAQUE DE 10 CM2;0,04;MAC;
08/09/2003;1143138;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, ZAMBON, H.P ECLIPSE REF. 100.200;32,01;MAD;
08/09/2003;1143233;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, FRESENIUS, ULTRAFLOW REF. 2876171;32,01;MAD;
08/09/2003;1143374;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, NORMED NM, ACCUFUSER C 5000 M;32,01;MAD;
01/06/2015;1143470;FRA-23, TRACHEOTOMIE SANS VENTILATION + OXYGENO OLT 2.00 OXYGENE LIQUIDE;145,28;AAR;
08/10/2014;1143894;AUTOMESURE DE L'INR, BANDELETTE-TEST, ALERE, INRATIO 2, BOITE DE 12;55;MAD;
12/03/2015;1143983;OXYGENOTHERAPIE A LONG TERME, DEAMBULATION, INVACARE, INVACARE XPO2, OLT 2.14;77;AAR;
01/06/2015;1144103;FRA-113, VENTILATION ASSISTEE, > OU = 12 HEURES + OLT 2.17 DEVILBISS H. IFILL;125,02;AAR;
06/06/2005;1144161;MATERIAUX THERMOFORMABLES, PLAQUE > OU = 2250CM2 ET < 3400CM2;9;MAC;
01/11/2013;1144238;NUT ORALE, ADULTE, MEL POLY GLUCIDOPROT., >OU= 200 ET <OU= 250, B/4;8,77;MAD;
08/09/2003;1144267;PERFUSION, DIFFUSEUR, = OU >24 H ET <72 H, SERINGUE 50 ML, NISSHO, REF.04N1001D;40,09;MAD;
01/06/2015;1144468;FRA-42, VENTILATION ASSISTEE, TRACHEOTOMISES + OXYG OLT 2.12 PHILIPS ULTRAFILL;180,47;AAR;
08/09/2003;1144630;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, NORMED NM, ACCUFUSER C 2500 L;32,01;MAD;
30/07/2007;1144681;PERFUSION, SYSTEME ACTIF AMBULATOIRE, LOCATION DU POUSSE-SERINGUE;4,12;AAD;
07/08/2014;1144712;PHOTOTHERAPIE, DISPOSITIF LUMINEUX, DIODES LUMINESCENTES (LED), LE BLOC.;0;MAD;
01/11/2013;1144920;NUTRITION ENTERALE, ADULTE, MEL POLY HYPERPROT. HYPERENERG, 1500 ML;11,55;AAD;
01/06/2015;1144936;FRA-125, TRACHEOTOMIE SANS VENTILATION + OXYG OLT 2.19 SCALEO M. INOGEN ONE G3;110,26;AAR;
08/09/2003;1145031;PERFUSION, AIGUILLE DE TYPE II POUR CHAMBRE A CATHETER IMPLANTABLE;6,76;AAD;
06/12/2003;1145137;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, AGUETTANT, SUREFUSER SFS 1030M;32,01;MAD;
01/09/2013;1145210;COLLECTEUR, URINES ET MATIERES FECALES, SUPPORT POUR POCHE;2,87;MAD;
01/06/2015;1145404;FRA-61, VENTILATION ASSISTEE, > OU = 12 HEURES + OXYG OLT 2.15 PHILIPS SIMPLYGO;125,02;AAR;
01/09/2014;1145410;NUTRITION PARENTERALE <=5J/7, CONSOM ET ACCESSOIRES NPAD, FORFAIT;115;AAD;
01/09/2013;1145605;UROSTOMIE, COLLECTEUR DES URINES, 30 POCHES NON STERILES & 30 RACCORDS, > 200 ML;110,3;MAD;
01/11/2013;1145692;NUT ORALE, ADULTE, MEL POLY HYPERPROT. HYPERENERG, >OU= 300 ET <OU= 350, B/4;13,85;MAD;
01/06/2015;1145723;FRA-20, HYPERINSUFFLA OU IN-EXSUFFLATIONS + OXYGENO OLT 2.00 OXYGENE LIQUIDE;112,5;AAR;
01/11/2013;1146071;NUTRITION ENTERALE, ADULTE, MEL POLY NORMOPROT. HYPERENERG, 500 ML;3,81;AAD;
05/03/2012;1146148;SOLUTION VISCOELASTIQUE, ACIDE HYALURONIQUE, CROMA PHARMA, SYNOCROM B/1;33,33;MAD;
30/07/2007;1146183;PERFUSION, SYSTEME ACTIF AMBULATOIRE, FORFAIT DE FORMATION TECHNIQUE INITIALE;403;AAD;
01/07/2015;1146190;SOLUTION HYALURONATE SODIUM 0,18%, TRB, HYLOVIS, BOITE DE 20 UNIDOSES 0,3 ML;3,12;AAD;
08/09/2003;1146349;PERFUSION, PIED/POTENCE A SERUM, LOCATION HEBDOMADAIRE, < OU = 65 SEMAINES;1,22;AAD;
01/06/2015;1146444;FRA-11, VENTILATION ASSISTEE, TRACHEOTOMISES + OXYGENO OLT 2.00 OXYGENE LIQUIDE;224,39;AAR;
08/09/2003;1146645;SOLUTION D'IRRIGATION, B. BRAUN, URO-TAINER SUBY G, POCHES DE 100 ML, BOITE 10;18,68;MAD;
06/12/2003;1146705;PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, ASEPT INMED, 200662;49,55;MAD;
01/09/2013;1146792;SONDAGE PERMANENT, SONDE VESIC. STERILE BALLONNET, 3 VOIES,DROITE, 100% SILICONE;39,62;MAD;
08/09/2003;1146817;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, B BRAUN MEDICAL, EASYPUMP ST100.0,5;32,01;MAD;
06/06/2005;1146898;RESINES POLYMERISABLES, SURFACE > OU = 2700CM2 ET < 3600CM2;4,05;MAC;
06/06/2005;1146964;MATERIAUX THERMOFORMABLES, PLAQUE > OU = 900CM2 ET <1500CM2;3,6;MAC;
07/08/2014;1147194;PHOTOTHERAPIE, DISPOSITIF LUMINEUX, RADIOMETRE, MEDIPREMA, BABYBLUE.;2500;MAD;
